order_id,customer_id,amount,product_category,city,payment_method,Segment,Churn_Risk,R_score,F_score,M_score,year,month,month_name,quarter,week,date_str
ORD001184,CUST0110,850.68,Electronics,Jaipur,Credit Card,Champions,Low,5,5,5,2022,9,September,Q3,35,2022-09-04
ORD009030,CUST0910,711.38,Books,Chennai,Credit Card,At Risk,High,3,4,4,2022,10,October,Q4,42,2022-10-19
ORD009418,CUST0946,2755.04,Clothing,Chennai,COD,Champions,Low,5,5,5,2023,3,March,Q1,13,2023-03-29
ORD008052,CUST0834,623.13,Beauty,Bangalore,UPI,Loyal Customers,Low,3,5,4,2022,11,November,Q4,45,2022-11-12
ORD003686,CUST0373,2252.36,Home & Kitchen,Ahmedabad,COD,Champions,Low,5,5,5,2022,11,November,Q4,47,2022-11-24
ORD003650,CUST0371,631.27,Electronics,Pune,UPI,Loyal Customers,Low,4,4,5,2022,3,March,Q1,11,2022-03-20
ORD000440,CUST0038,2829.77,Beauty,Mumbai,Credit Card,Champions,Low,5,5,5,2023,11,November,Q4,48,2023-11-30
ORD007883,CUST0819,834.7,Books,Ahmedabad,NetBanking,Champions,Low,5,5,5,2023,4,April,Q2,15,2023-04-14
ORD000971,CUST0084,1466.58,Electronics,Kolkata,Credit Card,Champions,Low,5,5,5,2023,3,March,Q1,12,2023-03-26
ORD007167,CUST0723,3334.31,Electronics,Kolkata,COD,Champions,Low,5,5,5,2023,10,October,Q4,43,2023-10-26
ORD001471,CUST0139,863.07,Electronics,Ahmedabad,Credit Card,At Risk,High,2,4,4,2023,2,February,Q1,8,2023-02-25
ORD007257,CUST0731,333.42,Beauty,Chennai,Debit Card,Loyal Customers,Low,5,4,4,2023,8,August,Q3,33,2023-08-16
ORD009500,CUST0958,1636.17,Home & Kitchen,Surat,NetBanking,Champions,Low,5,5,5,2022,4,April,Q2,14,2022-04-05
ORD009427,CUST0947,1644.27,Electronics,Chennai,Debit Card,Loyal Customers,Low,4,4,5,2023,7,July,Q3,27,2023-07-05
ORD004066,CUST0419,227.59,Clothing,Pune,UPI,Hibernating,Very High,2,3,3,2022,10,October,Q4,40,2022-10-08
ORD001878,CUST0176,559.66,Beauty,Bangalore,Debit Card,Loyal Customers,Low,4,4,4,2023,9,September,Q3,38,2023-09-23
ORD005061,CUST0515,3032.66,Sports,Bangalore,UPI,Champions,Low,5,5,5,2023,6,June,Q2,23,2023-06-11
ORD003465,CUST0349,684.29,Clothing,Mumbai,Debit Card,At Risk,High,2,4,4,2022,4,April,Q2,14,2022-04-04
ORD007256,CUST0731,552.97,Books,Hyderabad,Debit Card,Loyal Customers,Low,5,4,4,2023,4,April,Q2,17,2023-04-30
ORD004192,CUST0431,944.59,Books,Jaipur,UPI,Loyal Customers,Low,4,4,4,2022,9,September,Q3,38,2022-09-22
ORD002128,CUST0206,1493.35,Electronics,Hyderabad,Debit Card,Champions,Low,5,5,5,2023,11,November,Q4,48,2023-11-28
ORD006706,CUST0677,818.9,Sports,Kolkata,UPI,Loyal Customers,Low,5,4,4,2023,5,May,Q2,20,2023-05-21
ORD008582,CUST0880,1177.0,Clothing,Ahmedabad,Credit Card,Loyal Customers,Low,5,5,5,2023,5,May,Q2,21,2023-05-27
ORD000312,CUST0030,2799.39,Clothing,Bangalore,Credit Card,Champions,Low,5,5,5,2022,11,November,Q4,46,2022-11-18
ORD004336,CUST0440,2474.68,Sports,Pune,Debit Card,Champions,Low,5,5,5,2022,10,October,Q4,40,2022-10-03
ORD008032,CUST0833,628.19,Electronics,Chennai,COD,Loyal Customers,Low,5,5,5,2023,2,February,Q1,6,2023-02-08
ORD006452,CUST0652,244.01,Beauty,Pune,NetBanking,Hibernating,Very High,1,2,3,2022,6,June,Q2,23,2022-06-11
ORD002761,CUST0284,2001.15,Clothing,Chennai,UPI,Champions,Low,5,5,5,2023,1,January,Q1,3,2023-01-22
ORD005654,CUST0587,918.65,Beauty,Bangalore,NetBanking,Champions,Low,5,5,5,2023,11,November,Q4,47,2023-11-24
ORD002068,CUST0201,55.25,Beauty,Chennai,NetBanking,Hibernating,Very High,2,1,1,2022,12,December,Q4,52,2022-12-27
ORD000081,CUST0007,1427.28,Electronics,Delhi,Credit Card,Champions,Low,5,5,5,2023,9,September,Q3,37,2023-09-16
ORD007413,CUST0755,1073.76,Beauty,Delhi,UPI,Loyal Customers,Low,4,5,5,2022,7,July,Q3,26,2022-07-02
ORD007465,CUST0764,354.8,Electronics,Chennai,Debit Card,At Risk,High,3,2,2,2023,7,July,Q3,27,2023-07-03
ORD000389,CUST0033,2594.18,Books,Ahmedabad,UPI,Champions,Low,5,5,5,2022,9,September,Q3,39,2022-09-28
ORD004867,CUST0493,353.45,Books,Pune,UPI,Loyal Customers,Low,5,5,4,2022,9,September,Q3,37,2022-09-12
ORD008224,CUST0853,466.15,Electronics,Ahmedabad,Debit Card,Loyal Customers,Low,3,5,4,2022,5,May,Q2,19,2022-05-12
ORD006948,CUST0702,2209.25,Electronics,Hyderabad,UPI,Champions,Low,5,5,5,2022,11,November,Q4,47,2022-11-23
ORD006523,CUST0661,251.4,Sports,Ahmedabad,UPI,At Risk,High,3,4,4,2022,6,June,Q2,23,2022-06-11
ORD002234,CUST0214,869.35,Electronics,Chennai,NetBanking,Loyal Customers,Low,4,4,5,2022,10,October,Q4,43,2022-10-25
ORD000093,CUST0007,490.5,Home & Kitchen,Pune,Credit Card,Champions,Low,5,5,5,2022,8,August,Q3,32,2022-08-13
ORD005420,CUST0562,1660.57,Clothing,Ahmedabad,UPI,Loyal Customers,Low,4,4,5,2023,5,May,Q2,19,2023-05-09
ORD005906,CUST0604,1875.79,Sports,Kolkata,NetBanking,Champions,Low,4,5,5,2022,10,October,Q4,42,2022-10-21
ORD000305,CUST0027,1462.1,Home & Kitchen,Surat,UPI,Loyal Customers,Low,5,4,4,2022,10,October,Q4,44,2022-10-31
ORD001442,CUST0133,725.71,Home & Kitchen,Delhi,UPI,Loyal Customers,Low,4,4,5,2022,8,August,Q3,32,2022-08-09
ORD000714,CUST0062,948.63,Electronics,Surat,Credit Card,Loyal Customers,Low,5,5,4,2023,10,October,Q4,44,2023-10-30
ORD005716,CUST0589,823.19,Books,Chennai,Credit Card,Loyal Customers,Low,4,4,4,2023,3,March,Q1,10,2023-03-06
ORD003934,CUST0401,1077.32,Home & Kitchen,Jaipur,UPI,Loyal Customers,Low,4,4,5,2023,5,May,Q2,20,2023-05-20
ORD005118,CUST0520,927.46,Books,Ahmedabad,COD,Loyal Customers,Low,5,4,5,2023,9,September,Q3,37,2023-09-14
ORD003449,CUST0348,1723.86,Clothing,Ahmedabad,UPI,Champions,Low,5,5,5,2022,6,June,Q2,23,2022-06-12
ORD001191,CUST0110,1215.44,Home & Kitchen,Hyderabad,Credit Card,Champions,Low,5,5,5,2022,9,September,Q3,37,2022-09-18
ORD000624,CUST0057,2483.07,Books,Delhi,UPI,Champions,Low,4,5,5,2022,9,September,Q3,35,2022-09-02
ORD009329,CUST0939,1020.74,Clothing,Kolkata,COD,Loyal Customers,Low,4,5,5,2022,7,July,Q3,30,2022-07-30
ORD009702,CUST0975,2417.71,Home & Kitchen,Ahmedabad,Debit Card,Champions,Low,5,5,5,2023,2,February,Q1,8,2023-02-21
ORD004112,CUST0425,1240.77,Clothing,Delhi,NetBanking,Champions,Low,5,5,5,2022,1,January,Q1,4,2022-01-27
ORD006587,CUST0667,859.68,Home & Kitchen,Delhi,UPI,Loyal Customers,Low,5,5,5,2023,3,March,Q1,12,2023-03-26
ORD001570,CUST0149,2426.36,Home & Kitchen,Hyderabad,Credit Card,Champions,Low,5,5,5,2022,7,July,Q3,30,2022-07-29
ORD004787,CUST0482,310.78,Clothing,Kolkata,UPI,At Risk,High,2,3,3,2023,2,February,Q1,9,2023-02-27
ORD008479,CUST0875,976.27,Books,Chennai,Debit Card,Champions,Low,5,5,5,2022,2,February,Q1,8,2022-02-27
ORD009850,CUST0984,2291.5,Books,Pune,Credit Card,Champions,Low,5,5,5,2023,2,February,Q1,6,2023-02-10
ORD001531,CUST0146,850.07,Clothing,Ahmedabad,NetBanking,Champions,Low,5,5,5,2023,8,August,Q3,31,2023-08-05
ORD006367,CUST0643,890.73,Books,Surat,UPI,Loyal Customers,Low,5,5,5,2023,11,November,Q4,46,2023-11-19
ORD001693,CUST0159,789.04,Home & Kitchen,Kolkata,Credit Card,Loyal Customers,Low,4,5,5,2023,6,June,Q2,22,2023-06-04
ORD000417,CUST0038,2766.73,Clothing,Chennai,UPI,Champions,Low,5,5,5,2023,3,March,Q1,13,2023-03-29
ORD007524,CUST0771,326.27,Clothing,Kolkata,Credit Card,Loyal Customers,Low,4,5,4,2022,8,August,Q3,31,2022-08-05
ORD002541,CUST0248,185.06,Electronics,Ahmedabad,UPI,At Risk,High,4,2,2,2023,8,August,Q3,32,2023-08-10
ORD000361,CUST0032,1143.81,Electronics,Ahmedabad,Debit Card,Loyal Customers,Low,4,5,5,2023,7,July,Q3,31,2023-07-31
ORD005903,CUST0604,817.05,Electronics,Jaipur,UPI,Champions,Low,4,5,5,2023,6,June,Q2,25,2023-06-20
ORD009976,CUST0999,232.4,Clothing,Kolkata,UPI,At Risk,High,2,1,1,2023,2,February,Q1,8,2023-02-25
ORD005795,CUST0598,1383.01,Clothing,Surat,UPI,Loyal Customers,Low,4,5,5,2022,5,May,Q2,21,2022-05-29
ORD005650,CUST0587,765.31,Clothing,Kolkata,Debit Card,Champions,Low,5,5,5,2022,6,June,Q2,23,2022-06-09
ORD006857,CUST0695,1105.32,Electronics,Pune,NetBanking,Loyal Customers,Low,3,4,4,2023,8,August,Q3,31,2023-08-02
ORD008952,CUST0902,1606.47,Home & Kitchen,Surat,NetBanking,Champions,Low,5,5,5,2023,5,May,Q2,21,2023-05-22
ORD004154,CUST0427,877.0,Home & Kitchen,Mumbai,Debit Card,At Risk,High,4,3,3,2023,8,August,Q3,34,2023-08-27
ORD000089,CUST0007,490.93,Books,Kolkata,Credit Card,Champions,Low,5,5,5,2022,10,October,Q4,40,2022-10-04
ORD002535,CUST0247,962.01,Sports,Hyderabad,Credit Card,At Risk,High,2,3,3,2022,8,August,Q3,35,2022-08-30
ORD008984,CUST0905,454.95,Clothing,Hyderabad,COD,At Risk,High,3,3,3,2023,5,May,Q2,21,2023-05-26
ORD008060,CUST0834,476.65,Home & Kitchen,Pune,UPI,Loyal Customers,Low,3,5,4,2022,10,October,Q4,42,2022-10-23
ORD001433,CUST0133,942.76,Home & Kitchen,Chennai,NetBanking,Loyal Customers,Low,4,4,5,2023,4,April,Q2,15,2023-04-10
ORD009684,CUST0974,723.13,Electronics,Mumbai,UPI,Loyal Customers,Low,4,5,5,2023,1,January,Q1,3,2023-01-20
ORD005485,CUST0564,2854.47,Books,Delhi,COD,Champions,Low,5,5,5,2022,7,July,Q3,26,2022-07-03
ORD004886,CUST0494,950.96,Clothing,Bangalore,Credit Card,Loyal Customers,Low,5,5,5,2023,10,October,Q4,40,2023-10-02
ORD002518,CUST0245,1729.11,Books,Surat,UPI,Champions,Low,5,5,5,2023,10,October,Q4,42,2023-10-17
ORD002166,CUST0207,829.08,Books,Ahmedabad,UPI,Loyal Customers,Low,4,5,5,2022,6,June,Q2,25,2022-06-22
ORD002520,CUST0245,1891.71,Electronics,Ahmedabad,COD,Champions,Low,5,5,5,2023,3,March,Q1,11,2023-03-14
ORD006463,CUST0655,682.34,Electronics,Jaipur,Debit Card,At Risk,High,3,3,3,2022,2,February,Q1,6,2022-02-10
ORD007947,CUST0822,2839.51,Clothing,Pune,UPI,Champions,Low,5,5,5,2022,6,June,Q2,25,2022-06-20
ORD003722,CUST0375,1848.81,Sports,Mumbai,NetBanking,Champions,Low,5,5,5,2022,9,September,Q3,36,2022-09-09
ORD008734,CUST0889,761.02,Home & Kitchen,Kolkata,UPI,Champions,Low,5,5,5,2022,11,November,Q4,44,2022-11-01
ORD006476,CUST0656,1283.09,Books,Jaipur,UPI,Loyal Customers,Low,5,4,5,2023,10,October,Q4,40,2023-10-03
ORD004229,CUST0434,878.99,Electronics,Chennai,UPI,Loyal Customers,Low,4,5,5,2023,5,May,Q2,19,2023-05-13
ORD001489,CUST0142,814.83,Home & Kitchen,Pune,UPI,Loyal Customers,Low,5,5,5,2023,1,January,Q1,2,2023-01-12
ORD005964,CUST0607,743.65,Sports,Delhi,Debit Card,Loyal Customers,Low,3,4,5,2022,1,January,Q1,3,2022-01-23
ORD007375,CUST0751,386.62,Clothing,Mumbai,Debit Card,Loyal Customers,Low,5,4,4,2022,2,February,Q1,9,2022-02-28
ORD001027,CUST0095,536.12,Electronics,Mumbai,Debit Card,At Risk,High,5,1,1,2023,11,November,Q4,44,2023-11-05
ORD009122,CUST0922,272.42,Beauty,Kolkata,Credit Card,At Risk,High,2,3,3,2022,6,June,Q2,25,2022-06-24
ORD000109,CUST0011,2779.79,Clothing,Chennai,Debit Card,Champions,Low,5,5,5,2023,2,February,Q1,6,2023-02-10
ORD007077,CUST0714,245.44,Electronics,Jaipur,Credit Card,At Risk,High,3,4,3,2022,6,June,Q2,26,2022-06-27
ORD004990,CUST0506,600.55,Clothing,Chennai,UPI,Loyal Customers,Low,5,5,5,2022,2,February,Q1,6,2022-02-10
ORD008128,CUST0843,598.17,Clothing,Chennai,COD,Loyal Customers,Low,4,4,4,2023,8,August,Q3,31,2023-08-03
ORD005153,CUST0526,127.8,Home & Kitchen,Mumbai,Debit Card,Hibernating,Very High,2,3,1,2023,1,January,Q1,3,2023-01-19
ORD002969,CUST0300,2355.1,Home & Kitchen,Mumbai,COD,Champions,Low,5,5,5,2023,2,February,Q1,6,2023-02-11
ORD009723,CUST0976,1122.17,Electronics,Chennai,Credit Card,Loyal Customers,Low,4,5,5,2022,3,March,Q1,12,2022-03-27
ORD008518,CUST0877,121.28,Beauty,Surat,NetBanking,At Risk,High,5,1,1,2023,12,December,Q4,49,2023-12-09
ORD009851,CUST0984,1418.17,Clothing,Hyderabad,UPI,Champions,Low,5,5,5,2022,4,April,Q2,16,2022-04-24
ORD009582,CUST0961,3794.8,Beauty,Bangalore,Debit Card,Champions,Low,4,5,5,2023,4,April,Q2,14,2023-04-09
ORD009488,CUST0955,719.64,Beauty,Kolkata,COD,Loyal Customers,Low,4,4,4,2022,4,April,Q2,16,2022-04-18
ORD001742,CUST0165,1019.04,Home & Kitchen,Surat,UPI,Champions,Low,5,5,5,2022,9,September,Q3,37,2022-09-16
ORD009173,CUST0926,3045.6,Sports,Ahmedabad,Debit Card,Champions,Low,5,5,5,2023,3,March,Q1,12,2023-03-23
ORD005639,CUST0587,1303.07,Electronics,Bangalore,Debit Card,Champions,Low,5,5,5,2023,5,May,Q2,21,2023-05-26
ORD007163,CUST0723,3605.19,Home & Kitchen,Delhi,UPI,Champions,Low,5,5,5,2022,5,May,Q2,19,2022-05-09
ORD008417,CUST0871,405.39,Sports,Kolkata,NetBanking,At Risk,High,3,4,3,2022,9,September,Q3,38,2022-09-25
ORD008736,CUST0889,769.73,Clothing,Pune,UPI,Champions,Low,5,5,5,2022,6,June,Q2,24,2022-06-14
ORD003022,CUST0310,1102.89,Clothing,Delhi,Debit Card,Loyal Customers,Low,4,4,4,2023,7,July,Q3,29,2023-07-22
ORD009716,CUST0976,877.75,Home & Kitchen,Surat,Credit Card,Loyal Customers,Low,4,5,5,2023,7,July,Q3,29,2023-07-23
ORD006127,CUST0621,593.66,Home & Kitchen,Pune,Credit Card,Loyal Customers,Low,5,4,4,2023,6,June,Q2,25,2023-06-21
ORD009040,CUST0911,181.18,Electronics,Ahmedabad,Credit Card,Hibernating,Very High,1,2,1,2022,2,February,Q1,7,2022-02-19
ORD008859,CUST0899,2088.74,Electronics,Kolkata,COD,Loyal Customers,Low,5,5,5,2023,1,January,Q1,2,2023-01-14
ORD003062,CUST0312,2690.14,Home & Kitchen,Chennai,Debit Card,Loyal Customers,Low,4,5,5,2023,4,April,Q2,15,2023-04-14
ORD007508,CUST0766,508.46,Books,Bangalore,COD,Hibernating,Very High,1,2,3,2022,7,July,Q3,29,2022-07-19
ORD007483,CUST0765,1495.21,Books,Hyderabad,Debit Card,Champions,Low,5,5,5,2022,6,June,Q2,26,2022-06-30
ORD000669,CUST0059,1078.8,Electronics,Bangalore,Credit Card,Champions,Low,5,5,5,2023,3,March,Q1,12,2023-03-23
ORD001769,CUST0167,466.75,Electronics,Ahmedabad,Debit Card,At Risk,High,3,4,3,2022,1,January,Q1,3,2022-01-19
ORD005860,CUST0601,701.88,Electronics,Bangalore,Credit Card,Loyal Customers,Low,5,4,4,2022,5,May,Q2,19,2022-05-15
ORD005378,CUST0557,609.94,Beauty,Pune,Debit Card,At Risk,High,4,4,4,2023,5,May,Q2,19,2023-05-09
ORD002226,CUST0214,630.93,Books,Hyderabad,UPI,Loyal Customers,Low,4,4,5,2023,4,April,Q2,16,2023-04-23
ORD000959,CUST0084,1505.08,Clothing,Kolkata,Debit Card,Champions,Low,5,5,5,2022,8,August,Q3,33,2022-08-19
ORD005690,CUST0588,1163.23,Sports,Bangalore,Credit Card,Loyal Customers,Low,5,5,5,2023,4,April,Q2,16,2023-04-17
ORD002233,CUST0214,1458.54,Home & Kitchen,Pune,NetBanking,Loyal Customers,Low,4,4,5,2022,2,February,Q1,8,2022-02-21
ORD001113,CUST0102,121.73,Electronics,Delhi,Credit Card,Hibernating,Very High,2,3,1,2022,6,June,Q2,23,2022-06-12
ORD006455,CUST0653,290.47,Home & Kitchen,Kolkata,NetBanking,Hibernating,Very High,1,1,1,2022,9,September,Q3,39,2022-09-30
ORD003743,CUST0376,676.77,Books,Surat,Debit Card,Loyal Customers,Low,4,4,4,2022,3,March,Q1,9,2022-03-03
ORD001627,CUST0152,643.98,Beauty,Surat,COD,Loyal Customers,Low,4,4,4,2022,8,August,Q3,33,2022-08-15
ORD008251,CUST0855,667.05,Books,Jaipur,Debit Card,Loyal Customers,Low,5,4,4,2022,11,November,Q4,44,2022-11-05
ORD001480,CUST0141,432.12,Clothing,Bangalore,UPI,At Risk,High,4,1,2,2023,6,June,Q2,22,2023-06-04
ORD005454,CUST0564,2861.38,Home & Kitchen,Bangalore,UPI,Champions,Low,5,5,5,2023,8,August,Q3,33,2023-08-15
ORD000511,CUST0043,2595.73,Electronics,Jaipur,Debit Card,Champions,Low,5,5,5,2023,12,December,Q4,49,2023-12-05
ORD001826,CUST0171,103.29,Clothing,Hyderabad,Credit Card,At Risk,High,2,3,2,2022,4,April,Q2,15,2022-04-13
ORD008567,CUST0879,2541.99,Clothing,Chennai,Credit Card,Champions,Low,5,5,5,2022,7,July,Q3,29,2022-07-24
ORD006493,CUST0657,844.03,Home & Kitchen,Hyderabad,Debit Card,Loyal Customers,Low,5,5,5,2022,5,May,Q2,20,2022-05-21
ORD001514,CUST0145,1398.23,Clothing,Ahmedabad,Credit Card,Loyal Customers,Low,5,4,5,2023,11,November,Q4,44,2023-11-05
ORD006854,CUST0695,1025.34,Home & Kitchen,Jaipur,UPI,Loyal Customers,Low,3,4,4,2022,2,February,Q1,8,2022-02-27
ORD001112,CUST0101,1752.27,Electronics,Hyderabad,NetBanking,Loyal Customers,Low,5,5,5,2022,2,February,Q1,7,2022-02-14
ORD004897,CUST0494,301.37,Electronics,Pune,Debit Card,Loyal Customers,Low,5,5,5,2022,4,April,Q2,17,2022-04-29
ORD006833,CUST0694,385.73,Electronics,Pune,Credit Card,Loyal Customers,Low,5,5,4,2023,8,August,Q3,31,2023-08-06
ORD009819,CUST0983,684.98,Electronics,Surat,UPI,Loyal Customers,Low,5,5,4,2022,1,January,Q1,1,2022-01-09
ORD003861,CUST0388,430.09,Home & Kitchen,Chennai,COD,At Risk,High,3,4,4,2022,6,June,Q2,25,2022-06-26
ORD001673,CUST0156,468.74,Books,Chennai,UPI,Loyal Customers,Low,5,4,4,2023,10,October,Q4,41,2023-10-09
ORD009531,CUST0959,869.73,Clothing,Kolkata,Credit Card,Loyal Customers,Low,4,5,5,2022,5,May,Q2,19,2022-05-13
ORD009248,CUST0935,685.87,Books,Bangalore,Credit Card,Loyal Customers,Low,5,5,4,2022,8,August,Q3,34,2022-08-26
ORD008158,CUST0847,1842.95,Electronics,Kolkata,Credit Card,Champions,Low,5,5,5,2023,10,October,Q4,42,2023-10-17
ORD005837,CUST0600,1961.95,Books,Bangalore,UPI,Loyal Customers,Low,5,5,5,2022,4,April,Q2,14,2022-04-08
ORD004481,CUST0455,339.97,Electronics,Jaipur,Credit Card,Loyal Customers,Low,4,5,4,2023,10,October,Q4,41,2023-10-12
ORD008056,CUST0834,402.17,Electronics,Jaipur,Debit Card,Loyal Customers,Low,3,5,4,2022,8,August,Q3,32,2022-08-09
ORD003596,CUST0366,531.51,Sports,Ahmedabad,UPI,At Risk,High,3,3,3,2022,3,March,Q1,12,2022-03-27
ORD009045,CUST0912,1021.13,Clothing,Mumbai,COD,Loyal Customers,Low,4,4,4,2023,4,April,Q2,13,2023-04-02
ORD006816,CUST0692,804.7,Books,Surat,UPI,At Risk,High,3,4,4,2022,8,August,Q3,31,2022-08-06
ORD006730,CUST0678,718.72,Sports,Hyderabad,Credit Card,Loyal Customers,Low,4,4,4,2022,5,May,Q2,21,2022-05-29
ORD007183,CUST0723,3810.34,Electronics,Delhi,NetBanking,Champions,Low,5,5,5,2022,7,July,Q3,27,2022-07-04
ORD009202,CUST0928,204.55,Electronics,Jaipur,UPI,Hibernating,Very High,2,3,3,2022,11,November,Q4,46,2022-11-19
ORD004065,CUST0419,378.69,Beauty,Hyderabad,UPI,Hibernating,Very High,2,3,3,2022,2,February,Q1,6,2022-02-08
ORD008355,CUST0863,433.65,Clothing,Hyderabad,NetBanking,Hibernating,Very High,2,3,3,2022,7,July,Q3,29,2022-07-22
ORD002456,CUST0240,600.31,Sports,Bangalore,Credit Card,Loyal Customers,Low,5,5,5,2023,11,November,Q4,48,2023-11-29
ORD006534,CUST0664,366.82,Sports,Kolkata,UPI,Loyal Customers,Low,4,4,4,2023,2,February,Q1,9,2023-02-28
ORD001218,CUST0111,585.82,Beauty,Delhi,NetBanking,Loyal Customers,Low,5,4,4,2023,8,August,Q3,32,2023-08-09
ORD000796,CUST0069,764.26,Electronics,Ahmedabad,UPI,Loyal Customers,Low,5,5,5,2022,9,September,Q3,36,2022-09-07
ORD002190,CUST0209,1133.48,Electronics,Kolkata,Credit Card,Loyal Customers,Low,5,5,5,2023,5,May,Q2,21,2023-05-25
ORD002056,CUST0196,862.86,Sports,Ahmedabad,UPI,Loyal Customers,Low,3,4,4,2022,10,October,Q4,41,2022-10-13
ORD003814,CUST0381,810.4,Home & Kitchen,Mumbai,Debit Card,At Risk,High,3,4,4,2022,6,June,Q2,26,2022-06-28
ORD003435,CUST0348,2945.66,Electronics,Hyderabad,Debit Card,Champions,Low,5,5,5,2023,10,October,Q4,40,2023-10-04
ORD002338,CUST0226,823.29,Beauty,Mumbai,Credit Card,Loyal Customers,Low,5,5,5,2022,4,April,Q2,16,2022-04-23
ORD002413,CUST0237,1007.46,Clothing,Bangalore,Debit Card,Loyal Customers,Low,5,5,5,2022,10,October,Q4,42,2022-10-22
ORD004900,CUST0494,709.19,Books,Bangalore,UPI,Loyal Customers,Low,5,5,5,2023,5,May,Q2,18,2023-05-07
ORD009186,CUST0926,1477.99,Electronics,Surat,UPI,Champions,Low,5,5,5,2022,6,June,Q2,23,2022-06-06
ORD007976,CUST0826,240.99,Books,Kolkata,Credit Card,At Risk,High,3,3,2,2023,7,July,Q3,26,2023-07-01
ORD006505,CUST0658,545.59,Beauty,Hyderabad,UPI,Loyal Customers,Low,3,4,4,2022,12,December,Q4,48,2022-12-04
ORD003206,CUST0331,509.51,Beauty,Surat,Credit Card,At Risk,High,3,4,4,2023,7,July,Q3,30,2023-07-28
ORD005293,CUST0543,515.9,Clothing,Pune,Debit Card,Loyal Customers,Low,4,5,4,2022,2,February,Q1,6,2022-02-10
ORD006065,CUST0615,382.05,Clothing,Kolkata,UPI,At Risk,High,4,2,3,2023,10,October,Q4,43,2023-10-23
ORD006197,CUST0629,2100.79,Beauty,Delhi,Credit Card,Champions,Low,5,5,5,2022,9,September,Q3,37,2022-09-12
ORD002674,CUST0270,638.81,Clothing,Delhi,Debit Card,Loyal Customers,Low,5,5,5,2023,3,March,Q1,10,2023-03-06
ORD003155,CUST0325,209.57,Books,Surat,Credit Card,Hibernating,Very High,1,1,1,2022,9,September,Q3,38,2022-09-22
ORD004451,CUST0450,1958.14,Clothing,Hyderabad,Credit Card,Champions,Low,5,5,5,2023,8,August,Q3,34,2023-08-21
ORD009938,CUST0996,1899.76,Clothing,Hyderabad,COD,Loyal Customers,Low,4,5,5,2022,2,February,Q1,8,2022-02-25
ORD000591,CUST0050,1499.08,Beauty,Bangalore,Credit Card,Loyal Customers,Low,5,5,5,2022,8,August,Q3,32,2022-08-13
ORD001852,CUST0173,155.36,Home & Kitchen,Kolkata,UPI,Hibernating,Very High,1,3,1,2022,8,August,Q3,31,2022-08-01
ORD005387,CUST0558,2317.79,Sports,Kolkata,Credit Card,Champions,Low,5,5,5,2023,11,November,Q4,45,2023-11-07
ORD007770,CUST0799,156.35,Books,Surat,UPI,At Risk,High,3,3,2,2023,1,January,Q1,2,2023-01-11
ORD009457,CUST0952,274.48,Books,Chennai,Debit Card,At Risk,High,2,3,2,2022,1,January,Q1,5,2022-01-31
ORD007324,CUST0742,229.88,Clothing,Bangalore,COD,At Risk,High,3,4,3,2023,3,March,Q1,12,2023-03-22
ORD003556,CUST0357,2996.62,Books,Hyderabad,Credit Card,Champions,Low,5,5,5,2023,9,September,Q3,35,2023-09-01
ORD000015,CUST0003,339.53,Clothing,Pune,Debit Card,At Risk,High,3,1,1,2023,6,June,Q2,22,2023-06-02
ORD009696,CUST0975,3099.38,Home & Kitchen,Ahmedabad,UPI,Champions,Low,5,5,5,2022,4,April,Q2,17,2022-04-28
ORD004529,CUST0457,2534.36,Electronics,Pune,UPI,Champions,Low,5,5,5,2023,4,April,Q2,15,2023-04-12
ORD003873,CUST0392,931.29,Beauty,Surat,UPI,At Risk,High,3,4,4,2023,2,February,Q1,8,2023-02-26
ORD004194,CUST0431,1292.65,Electronics,Kolkata,Credit Card,Loyal Customers,Low,4,4,4,2022,3,March,Q1,10,2022-03-10
ORD008606,CUST0881,337.21,Beauty,Delhi,NetBanking,Loyal Customers,Low,5,5,5,2022,3,March,Q1,10,2022-03-07
ORD003502,CUST0355,1731.14,Home & Kitchen,Ahmedabad,Debit Card,Champions,Low,5,5,5,2022,1,January,Q1,1,2022-01-09
ORD009079,CUST0917,725.42,Clothing,Mumbai,Credit Card,Loyal Customers,Low,3,4,4,2022,11,November,Q4,44,2022-11-04
ORD003775,CUST0378,1870.41,Clothing,Pune,UPI,Champions,Low,5,5,5,2022,10,October,Q4,40,2022-10-06
ORD005066,CUST0516,885.76,Clothing,Hyderabad,NetBanking,Champions,Low,5,5,5,2023,7,July,Q3,26,2023-07-01
ORD000334,CUST0030,2069.38,Electronics,Surat,Credit Card,Champions,Low,5,5,5,2023,9,September,Q3,35,2023-09-01
ORD004599,CUST0461,916.26,Beauty,Hyderabad,UPI,At Risk,High,4,4,4,2022,4,April,Q2,17,2022-04-27
ORD006046,CUST0614,1003.41,Electronics,Bangalore,Credit Card,Champions,Low,5,5,5,2022,9,September,Q3,36,2022-09-06
ORD002936,CUST0298,625.65,Electronics,Jaipur,COD,Loyal Customers,Low,5,4,4,2022,2,February,Q1,5,2022-02-03
ORD001924,CUST0181,789.3,Home & Kitchen,Ahmedabad,UPI,At Risk,High,3,4,4,2023,6,June,Q2,22,2023-06-04
ORD000501,CUST0043,2580.01,Clothing,Hyderabad,COD,Champions,Low,5,5,5,2022,4,April,Q2,17,2022-04-29
