order_id,customer_id,order_date,amount,product_category,city,payment_method
ORD001673,CUST0156,2023-10-09,468.74,Books,Chennai,UPI
ORD009531,CUST0959,2022-05-13,869.73,Clothing,Kolkata,Credit Card
ORD009248,CUST0935,2022-08-26,685.87,Books,Bangalore,Credit Card
ORD008158,CUST0847,2023-10-17,1842.95,Electronics,Kolkata,Credit Card
ORD005837,CUST0600,2022-04-08,1961.95,Books,Bangalore,UPI
ORD004481,CUST0455,2023-10-12,339.97,Electronics,Jaipur,Credit Card
ORD008056,CUST0834,2022-08-09,402.17,Electronics,Jaipur,Debit Card
ORD003596,CUST0366,2022-03-27,531.51,Sports,Ahmedabad,UPI
ORD009045,CUST0912,2023-04-02,1021.13,Clothing,Mumbai,COD
ORD006816,CUST0692,2022-08-06,804.7,Books,Surat,UPI
ORD006730,CUST0678,2022-05-29,718.72,Sports,Hyderabad,Credit Card
ORD007183,CUST0723,2022-07-04,3810.34,Electronics,Delhi,NetBanking
ORD009202,CUST0928,2022-11-19,204.55,Electronics,Jaipur,UPI
ORD004065,CUST0419,2022-02-08,378.69,Beauty,Hyderabad,UPI
ORD008355,CUST0863,2022-07-22,433.65,Clothing,Hyderabad,NetBanking
ORD002456,CUST0240,2023-11-29,600.31,Sports,Bangalore,Credit Card
ORD006534,CUST0664,2023-02-28,366.82,Sports,Kolkata,UPI
ORD001218,CUST0111,2023-08-09,585.82,Beauty,Delhi,NetBanking
ORD000796,CUST0069,2022-09-07,764.26,Electronics,Ahmedabad,UPI
ORD002190,CUST0209,2023-05-25,1133.48,Electronics,Kolkata,Credit Card
ORD002056,CUST0196,2022-10-13,862.86,Sports,Ahmedabad,UPI
ORD003814,CUST0381,2022-06-28,810.4,Home & Kitchen,Mumbai,Debit Card
ORD003435,CUST0348,2023-10-04,2945.66,Electronics,Hyderabad,Debit Card
ORD002338,CUST0226,2022-04-23,823.29,Beauty,Mumbai,Credit Card
ORD002413,CUST0237,2022-10-22,1007.46,Clothing,Bangalore,Debit Card
ORD004900,CUST0494,2023-05-07,709.19,Books,Bangalore,UPI
ORD009186,CUST0926,2022-06-06,1477.99,Electronics,Surat,UPI
ORD007976,CUST0826,2023-07-01,240.99,Books,Kolkata,Credit Card
ORD006505,CUST0658,2022-12-04,545.59,Beauty,Hyderabad,UPI
ORD003206,CUST0331,2023-07-28,509.51,Beauty,Surat,Credit Card
ORD005293,CUST0543,2022-02-10,515.9,Clothing,Pune,Debit Card
ORD006065,CUST0615,2023-10-23,382.05,Clothing,Kolkata,UPI
ORD006197,CUST0629,2022-09-12,2100.79,Beauty,Delhi,Credit Card
ORD002674,CUST0270,2023-03-06,638.81,Clothing,Delhi,Debit Card
ORD003155,CUST0325,2022-09-22,209.57,Books,Surat,Credit Card
ORD004451,CUST0450,2023-08-21,1958.14,Clothing,Hyderabad,Credit Card
ORD009938,CUST0996,2022-02-25,1899.76,Clothing,Hyderabad,COD
ORD000591,CUST0050,2022-08-13,1499.08,Beauty,Bangalore,Credit Card
ORD001852,CUST0173,2022-08-01,155.36,Home & Kitchen,Kolkata,UPI
ORD005387,CUST0558,2023-11-07,2317.79,Sports,Kolkata,Credit Card
ORD007770,CUST0799,2023-01-11,156.35,Books,Surat,UPI
ORD009457,CUST0952,2022-01-31,274.48,Books,Chennai,Debit Card
ORD007324,CUST0742,2023-03-22,229.88,Clothing,Bangalore,COD
ORD003556,CUST0357,2023-09-01,2996.62,Books,Hyderabad,Credit Card
ORD000015,CUST0003,2023-06-02,339.53,Clothing,Pune,Debit Card
ORD009696,CUST0975,2022-04-28,3099.38,Home & Kitchen,Ahmedabad,UPI
ORD004529,CUST0457,2023-04-12,2534.36,Electronics,Pune,UPI
ORD003873,CUST0392,2023-02-26,931.29,Beauty,Surat,UPI
ORD004194,CUST0431,2022-03-10,1292.65,Electronics,Kolkata,Credit Card
ORD008606,CUST0881,2022-03-07,337.21,Beauty,Delhi,NetBanking
ORD003502,CUST0355,2022-01-09,1731.14,Home & Kitchen,Ahmedabad,Debit Card
ORD009079,CUST0917,2022-11-04,725.42,Clothing,Mumbai,Credit Card
ORD003775,CUST0378,2022-10-06,1870.41,Clothing,Pune,UPI
ORD005066,CUST0516,2023-07-01,885.76,Clothing,Hyderabad,NetBanking
ORD000334,CUST0030,2023-09-01,2069.38,Electronics,Surat,Credit Card
ORD004599,CUST0461,2022-04-27,916.26,Beauty,Hyderabad,UPI
ORD006046,CUST0614,2022-09-06,1003.41,Electronics,Bangalore,Credit Card
ORD002936,CUST0298,2022-02-03,625.65,Electronics,Jaipur,COD
ORD001924,CUST0181,2023-06-04,789.3,Home & Kitchen,Ahmedabad,UPI
ORD000501,CUST0043,2022-04-29,2580.01,Clothing,Hyderabad,COD
ORD002123,CUST0206,2022-11-21,1334.25,Home & Kitchen,Kolkata,Credit Card
ORD000264,CUST0023,2022-07-16,1003.98,Beauty,Ahmedabad,NetBanking
ORD002759,CUST0284,2022-02-22,2815.21,Sports,Jaipur,NetBanking
ORD001499,CUST0142,2023-07-25,643.36,Clothing,Pune,Credit Card
ORD003205,CUST0331,2022-12-05,571.02,Electronics,Hyderabad,NetBanking
ORD001150,CUST0106,2023-07-09,76.68,Beauty,Surat,Debit Card
ORD004387,CUST0441,2022-10-11,1093.39,Books,Hyderabad,Debit Card
ORD003471,CUST0351,2022-03-09,288.88,Clothing,Hyderabad,Debit Card
ORD005737,CUST0591,2023-04-30,1319.96,Books,Ahmedabad,NetBanking
ORD003356,CUST0340,2023-09-17,2147.4,Clothing,Ahmedabad,Credit Card
ORD006960,CUST0703,2022-04-15,682.11,Home & Kitchen,Ahmedabad,Debit Card
ORD005594,CUST0581,2022-05-05,122.93,Clothing,Pune,COD
ORD004751,CUST0477,2023-01-23,766.12,Electronics,Chennai,COD
ORD008383,CUST0867,2022-05-06,639.32,Beauty,Pune,Debit Card
ORD005095,CUST0516,2023-08-12,749.84,Clothing,Hyderabad,Debit Card
ORD003788,CUST0378,2023-02-21,2004.03,Electronics,Bangalore,UPI
ORD009774,CUST0978,2023-11-30,2619.88,Clothing,Chennai,Debit Card
ORD000368,CUST0032,2022-05-16,742.96,Beauty,Jaipur,Credit Card
ORD003781,CUST0378,2022-04-22,1405.25,Clothing,Kolkata,UPI
ORD005615,CUST0584,2023-06-13,468.47,Sports,Hyderabad,Debit Card
ORD000674,CUST0059,2023-11-16,648.75,Beauty,Hyderabad,Credit Card
ORD008595,CUST0880,2022-07-25,1350.26,Clothing,Delhi,Debit Card
ORD009818,CUST0983,2022-07-01,707.85,Beauty,Jaipur,UPI
ORD003147,CUST0324,2023-10-23,940.82,Electronics,Bangalore,COD
ORD007108,CUST0719,2022-10-26,1071.17,Clothing,Kolkata,COD
ORD009620,CUST0965,2022-02-24,665.1,Clothing,Ahmedabad,Credit Card
ORD000966,CUST0084,2022-06-19,2409.91,Beauty,Pune,UPI
ORD003972,CUST0408,2022-12-11,1464.32,Books,Ahmedabad,Credit Card
ORD008194,CUST0851,2022-07-12,1168.15,Electronics,Ahmedabad,Credit Card
ORD001254,CUST0113,2023-01-09,229.17,Clothing,Jaipur,UPI
ORD002026,CUST0191,2023-02-20,1340.33,Clothing,Surat,UPI
ORD000625,CUST0057,2022-10-09,2556.83,Books,Ahmedabad,Debit Card
ORD002013,CUST0191,2023-03-31,664.1,Electronics,Kolkata,UPI
ORD004901,CUST0494,2023-08-20,971.1,Sports,Jaipur,Debit Card
ORD003266,CUST0335,2022-09-02,1488.12,Electronics,Ahmedabad,Debit Card
ORD002821,CUST0289,2022-12-04,960.51,Home & Kitchen,Ahmedabad,UPI
ORD004503,CUST0457,2023-07-01,1703.74,Home & Kitchen,Mumbai,UPI
ORD000765,CUST0067,2023-01-15,1169.44,Home & Kitchen,Delhi,Credit Card
ORD003689,CUST0373,2023-08-09,2407.17,Electronics,Mumbai,Credit Card
ORD000102,CUST0008,2022-03-09,334.86,Books,Chennai,NetBanking
ORD002997,CUST0304,2022-06-07,379.69,Home & Kitchen,Pune,UPI
ORD009804,CUST0983,2022-03-25,563.27,Electronics,Kolkata,Credit Card
ORD000304,CUST0027,2022-07-14,623.32,Electronics,Mumbai,UPI
ORD000077,CUST0007,2023-12-20,531.11,Books,Chennai,UPI
ORD005781,CUST0594,2022-10-19,1147.64,Electronics,Pune,UPI
ORD002214,CUST0211,2022-06-13,164.49,Books,Ahmedabad,UPI
ORD003539,CUST0357,2022-11-05,2644.5,Electronics,Chennai,Credit Card
ORD004405,CUST0442,2023-05-25,82.84,Electronics,Hyderabad,UPI
ORD005268,CUST0539,2022-03-23,380.94,Electronics,Hyderabad,Credit Card
ORD005467,CUST0564,2023-03-13,2122.53,Books,Kolkata,Credit Card
ORD001403,CUST0131,2022-08-15,532.69,Beauty,Mumbai,UPI
ORD002523,CUST0245,2022-03-30,2058.6,Beauty,Surat,Debit Card
ORD002885,CUST0292,2022-07-03,1366.13,Home & Kitchen,Surat,UPI
ORD008815,CUST0896,2022-02-20,1152.78,Clothing,Pune,UPI
ORD003483,CUST0354,2023-05-05,859.36,Books,Bangalore,UPI
ORD000347,CUST0030,2022-11-18,2832.19,Sports,Mumbai,COD
ORD008243,CUST0854,2023-06-10,284.61,Electronics,Mumbai,UPI
ORD000736,CUST0064,2022-06-17,1004.33,Beauty,Jaipur,Credit Card
ORD005560,CUST0577,2022-10-19,559.37,Beauty,Pune,Debit Card
ORD005814,CUST0599,2023-09-12,293.14,Clothing,Chennai,UPI
ORD005218,CUST0529,2023-04-02,1433.6,Sports,Kolkata,UPI
ORD003012,CUST0308,2023-03-18,314.09,Home & Kitchen,Bangalore,UPI
ORD004914,CUST0497,2022-01-28,86.95,Beauty,Bangalore,Debit Card
ORD006995,CUST0705,2023-12-08,1658.34,Electronics,Kolkata,Debit Card
ORD002216,CUST0212,2022-06-26,344.85,Electronics,Ahmedabad,Credit Card
ORD000004,CUST0001,2022-09-08,781.24,Home & Kitchen,Surat,UPI
ORD006991,CUST0705,2023-12-23,930.98,Home & Kitchen,Surat,UPI
ORD002927,CUST0295,2023-08-04,1322.66,Home & Kitchen,Jaipur,COD
ORD009787,CUST0980,2022-06-18,388.63,Clothing,Surat,Credit Card
ORD002681,CUST0270,2023-09-01,943.65,Books,Jaipur,UPI
ORD004088,CUST0423,2023-11-08,1462.46,Clothing,Mumbai,COD
ORD004330,CUST0440,2022-08-08,2316.27,Sports,Mumbai,NetBanking
ORD000291,CUST0025,2022-03-26,336.96,Beauty,Jaipur,Credit Card
ORD000577,CUST0050,2023-04-12,1005.8,Books,Ahmedabad,Debit Card
ORD009170,CUST0926,2022-05-29,3223.93,Beauty,Bangalore,Credit Card
ORD003096,CUST0317,2023-01-09,654.66,Books,Bangalore,UPI
ORD005404,CUST0558,2023-06-20,2623.25,Electronics,Kolkata,NetBanking
ORD004344,CUST0440,2022-05-16,2714.0,Beauty,Jaipur,Debit Card
ORD009507,CUST0958,2022-03-21,2396.97,Electronics,Ahmedabad,Debit Card
ORD004141,CUST0425,2022-08-20,1054.98,Beauty,Hyderabad,NetBanking
ORD007181,CUST0723,2023-03-12,2102.84,Home & Kitchen,Surat,COD
ORD004061,CUST0418,2022-06-24,442.15,Beauty,Pune,Credit Card
ORD006946,CUST0702,2022-10-11,2244.27,Beauty,Ahmedabad,Credit Card
ORD001607,CUST0150,2022-04-28,525.58,Clothing,Kolkata,UPI
ORD002817,CUST0289,2023-03-04,520.94,Electronics,Delhi,NetBanking
ORD004565,CUST0459,2023-11-09,2170.18,Home & Kitchen,Mumbai,UPI
ORD005957,CUST0605,2023-05-19,996.08,Electronics,Kolkata,Debit Card
ORD004396,CUST0441,2022-02-28,450.73,Clothing,Delhi,COD
ORD000451,CUST0038,2022-07-01,4197.24,Electronics,Surat,Debit Card
ORD008785,CUST0894,2023-02-25,637.93,Clothing,Pune,Debit Card
ORD005275,CUST0540,2023-01-03,959.27,Home & Kitchen,Jaipur,Credit Card
ORD000136,CUST0011,2023-09-03,2357.54,Books,Surat,Credit Card
ORD009518,CUST0958,2023-05-26,3719.67,Clothing,Delhi,UPI
ORD004768,CUST0478,2022-07-26,363.96,Books,Mumbai,Debit Card
ORD004100,CUST0424,2022-01-28,184.28,Clothing,Jaipur,Credit Card
ORD002424,CUST0238,2022-10-22,2676.57,Electronics,Surat,Credit Card
ORD001370,CUST0129,2022-01-03,4039.76,Beauty,Bangalore,NetBanking
ORD009563,CUST0961,2023-08-27,3378.61,Beauty,Surat,COD
ORD006865,CUST0697,2022-03-09,1516.22,Electronics,Surat,Debit Card
ORD001157,CUST0107,2023-03-21,374.84,Home & Kitchen,Bangalore,Credit Card
ORD008295,CUST0857,2023-03-27,1764.01,Electronics,Surat,Debit Card
ORD004978,CUST0503,2023-03-15,666.32,Beauty,Jaipur,Credit Card
ORD005617,CUST0585,2022-01-05,292.95,Electronics,Delhi,COD
ORD005502,CUST0566,2022-07-25,314.26,Clothing,Surat,Debit Card
ORD002466,CUST0240,2022-07-24,852.23,Home & Kitchen,Kolkata,Debit Card
ORD003551,CUST0357,2023-01-31,1695.51,Books,Ahmedabad,NetBanking
ORD001181,CUST0110,2023-01-27,958.66,Clothing,Kolkata,Debit Card
ORD009592,CUST0962,2023-01-25,446.01,Clothing,Jaipur,Credit Card
ORD004346,CUST0440,2022-06-27,1924.1,Electronics,Delhi,NetBanking
ORD002996,CUST0303,2023-02-06,244.97,Clothing,Delhi,Credit Card
ORD006352,CUST0643,2023-10-30,1227.94,Books,Chennai,Credit Card
ORD000766,CUST0067,2022-03-12,767.93,Clothing,Mumbai,UPI
ORD000331,CUST0030,2023-08-07,2407.08,Electronics,Surat,UPI
ORD009756,CUST0978,2022-10-16,1002.17,Beauty,Delhi,Credit Card
ORD003616,CUST0370,2023-03-21,2027.98,Clothing,Hyderabad,COD
ORD009342,CUST0941,2022-05-06,353.1,Sports,Hyderabad,NetBanking
ORD001311,CUST0124,2022-11-08,441.44,Clothing,Mumbai,Credit Card
ORD009076,CUST0916,2022-11-04,283.48,Beauty,Hyderabad,Credit Card
ORD007783,CUST0802,2022-01-13,1078.62,Electronics,Kolkata,UPI
ORD003376,CUST0343,2023-08-10,508.57,Electronics,Ahmedabad,UPI
ORD001966,CUST0189,2022-06-11,76.29,Beauty,Bangalore,Debit Card
ORD008949,CUST0902,2023-04-24,2191.75,Home & Kitchen,Chennai,Debit Card
ORD003188,CUST0330,2023-03-25,554.0,Electronics,Ahmedabad,Credit Card
ORD008571,CUST0879,2023-10-02,900.12,Home & Kitchen,Mumbai,UPI
ORD008694,CUST0886,2023-01-19,510.22,Home & Kitchen,Chennai,Debit Card
ORD009724,CUST0976,2023-10-14,631.11,Clothing,Chennai,UPI
ORD001156,CUST0107,2022-04-03,567.24,Clothing,Surat,COD
ORD005380,CUST0557,2022-08-13,513.63,Sports,Mumbai,Debit Card
ORD005004,CUST0506,2022-11-22,1074.97,Home & Kitchen,Jaipur,UPI
ORD009004,CUST0908,2023-04-09,470.19,Clothing,Delhi,Credit Card
ORD007433,CUST0761,2022-04-16,1493.69,Home & Kitchen,Chennai,NetBanking
ORD008825,CUST0897,2023-08-04,1122.09,Sports,Pune,Debit Card
ORD000857,CUST0073,2022-05-03,2387.55,Books,Kolkata,Debit Card
ORD004705,CUST0471,2023-11-26,2588.36,Electronics,Pune,Debit Card
ORD004961,CUST0499,2023-10-26,344.52,Beauty,Chennai,UPI
ORD003772,CUST0378,2022-12-01,2071.07,Clothing,Chennai,UPI
ORD008175,CUST0849,2022-10-01,216.9,Clothing,Surat,COD
ORD006196,CUST0629,2023-11-04,1679.96,Home & Kitchen,Jaipur,NetBanking
ORD002465,CUST0240,2023-10-29,1099.62,Beauty,Hyderabad,Debit Card
ORD008356,CUST0864,2023-02-15,797.82,Home & Kitchen,Ahmedabad,NetBanking
ORD000795,CUST0069,2023-04-07,378.69,Home & Kitchen,Kolkata,UPI
ORD007047,CUST0709,2022-04-20,535.46,Sports,Mumbai,UPI
ORD003208,CUST0332,2023-04-19,764.78,Beauty,Kolkata,UPI
ORD002883,CUST0292,2023-11-22,849.7,Clothing,Delhi,Credit Card
ORD002772,CUST0284,2023-05-06,2431.34,Electronics,Pune,UPI
ORD005166,CUST0527,2022-07-05,593.79,Home & Kitchen,Hyderabad,NetBanking
ORD000656,CUST0059,2023-05-04,771.34,Home & Kitchen,Chennai,Credit Card
ORD006238,CUST0633,2023-01-04,249.11,Home & Kitchen,Kolkata,Debit Card
ORD008830,CUST0897,2023-04-10,1537.49,Sports,Delhi,Credit Card
ORD003882,CUST0393,2022-07-24,515.63,Clothing,Delhi,Credit Card
ORD003406,CUST0345,2023-04-11,785.01,Home & Kitchen,Jaipur,COD
ORD002276,CUST0222,2022-07-25,353.98,Home & Kitchen,Ahmedabad,NetBanking
ORD002612,CUST0260,2022-11-12,1227.45,Books,Mumbai,NetBanking
ORD000145,CUST0011,2022-01-12,1771.96,Home & Kitchen,Hyderabad,COD
ORD006420,CUST0651,2023-01-21,1998.13,Electronics,Mumbai,NetBanking
ORD005740,CUST0591,2023-03-08,1153.83,Electronics,Surat,Credit Card
ORD000569,CUST0048,2022-04-12,105.39,Home & Kitchen,Bangalore,UPI
ORD007144,CUST0723,2022-11-22,1830.13,Home & Kitchen,Delhi,COD
ORD008092,CUST0840,2023-02-26,433.14,Beauty,Jaipur,UPI
ORD003054,CUST0312,2023-01-05,2389.09,Home & Kitchen,Hyderabad,UPI
ORD001459,CUST0136,2022-03-10,436.7,Clothing,Surat,Credit Card
ORD005400,CUST0558,2022-05-16,1625.2,Beauty,Hyderabad,UPI
ORD003252,CUST0335,2022-12-23,1908.55,Clothing,Kolkata,Credit Card
ORD006759,CUST0683,2023-07-18,663.64,Clothing,Kolkata,UPI
ORD006822,CUST0692,2022-11-12,300.19,Beauty,Bangalore,UPI
ORD009464,CUST0953,2022-05-07,838.59,Clothing,Chennai,Credit Card
ORD003750,CUST0376,2023-02-27,670.78,Electronics,Surat,NetBanking
ORD008924,CUST0902,2022-10-17,1045.35,Sports,Mumbai,COD
ORD003527,CUST0357,2022-10-11,2399.33,Beauty,Chennai,COD
ORD006885,CUST0699,2022-03-30,569.04,Clothing,Surat,Credit Card
ORD005488,CUST0565,2023-07-23,426.14,Electronics,Pune,UPI
ORD008657,CUST0883,2022-04-03,1688.77,Electronics,Bangalore,Credit Card
ORD002479,CUST0243,2023-03-04,339.17,Clothing,Pune,Credit Card
ORD006404,CUST0648,2022-01-12,644.95,Beauty,Hyderabad,Credit Card
ORD006701,CUST0675,2023-05-25,608.22,Clothing,Chennai,Credit Card
ORD009485,CUST0955,2023-01-22,543.79,Home & Kitchen,Bangalore,Debit Card
ORD007910,CUST0819,2023-03-31,734.12,Clothing,Bangalore,UPI
ORD004881,CUST0494,2023-07-21,409.61,Electronics,Chennai,UPI
ORD004129,CUST0425,2023-02-01,1218.26,Electronics,Surat,UPI
ORD007551,CUST0773,2023-09-18,396.89,Electronics,Hyderabad,Debit Card
ORD005107,CUST0517,2022-05-02,1042.32,Sports,Pune,NetBanking
ORD000001,CUST0001,2022-04-25,881.83,Books,Chennai,COD
ORD005191,CUST0529,2023-04-07,2120.67,Clothing,Ahmedabad,UPI
ORD000544,CUST0045,2022-11-08,583.43,Sports,Surat,UPI
ORD000350,CUST0030,2023-02-10,3290.75,Clothing,Ahmedabad,Credit Card
ORD004395,CUST0441,2022-09-04,794.9,Clothing,Kolkata,UPI
ORD008804,CUST0896,2022-01-24,797.32,Books,Kolkata,UPI
ORD002514,CUST0245,2023-11-22,2530.53,Home & Kitchen,Ahmedabad,Credit Card
ORD006200,CUST0629,2022-07-03,1062.16,Beauty,Hyderabad,UPI
ORD000458,CUST0040,2022-09-12,694.15,Clothing,Hyderabad,UPI
ORD003013,CUST0308,2023-04-05,179.54,Beauty,Pune,UPI
ORD001409,CUST0131,2022-03-04,510.95,Electronics,Jaipur,UPI
ORD003541,CUST0357,2023-06-15,1321.63,Home & Kitchen,Ahmedabad,UPI
ORD004092,CUST0423,2022-04-09,1481.84,Electronics,Bangalore,UPI
ORD005359,CUST0555,2022-05-11,467.17,Electronics,Chennai,Debit Card
ORD006212,CUST0630,2022-04-17,708.23,Books,Chennai,Credit Card
ORD000132,CUST0011,2023-10-05,1720.04,Electronics,Delhi,Credit Card
ORD001781,CUST0168,2022-10-30,681.21,Beauty,Jaipur,COD
ORD009879,CUST0989,2022-09-16,716.44,Electronics,Hyderabad,UPI
ORD007093,CUST0715,2023-05-22,750.64,Home & Kitchen,Surat,UPI
ORD001579,CUST0149,2023-05-25,2041.39,Electronics,Delhi,COD
ORD009240,CUST0935,2023-03-23,460.78,Clothing,Jaipur,Debit Card
ORD002030,CUST0191,2022-06-13,898.66,Clothing,Mumbai,UPI
ORD008055,CUST0834,2022-03-31,450.22,Clothing,Pune,COD
ORD006129,CUST0621,2023-05-25,463.89,Beauty,Ahmedabad,NetBanking
ORD005075,CUST0516,2023-03-11,811.14,Sports,Mumbai,Debit Card
ORD006996,CUST0705,2023-12-18,1301.83,Clothing,Delhi,Credit Card
ORD004085,CUST0423,2023-07-22,1463.12,Sports,Jaipur,NetBanking
ORD000593,CUST0050,2023-06-15,952.07,Clothing,Surat,UPI
ORD007468,CUST0765,2023-11-30,2550.61,Home & Kitchen,Kolkata,Debit Card
ORD009955,CUST0997,2022-11-17,436.26,Books,Hyderabad,UPI
ORD008287,CUST0857,2022-08-08,798.3,Electronics,Mumbai,UPI
ORD008352,CUST0863,2022-02-13,452.76,Home & Kitchen,Delhi,Credit Card
ORD005222,CUST0529,2023-07-19,1376.51,Electronics,Jaipur,UPI
ORD004485,CUST0455,2022-10-08,476.6,Clothing,Delhi,NetBanking
ORD002274,CUST0221,2022-07-07,104.38,Beauty,Kolkata,Credit Card
ORD009054,CUST0913,2023-02-20,472.33,Electronics,Bangalore,NetBanking
ORD003080,CUST0313,2023-09-10,1962.01,Sports,Chennai,NetBanking
ORD008375,CUST0865,2023-05-03,955.47,Books,Pune,UPI
ORD003111,CUST0319,2023-05-27,964.49,Books,Bangalore,UPI
ORD006033,CUST0614,2023-11-14,559.61,Electronics,Pune,Debit Card
ORD009883,CUST0989,2022-01-03,1975.69,Beauty,Mumbai,UPI
ORD004240,CUST0435,2023-11-29,2773.09,Beauty,Chennai,Debit Card
ORD000648,CUST0058,2022-03-05,840.77,Home & Kitchen,Surat,UPI
ORD000266,CUST0023,2023-07-04,892.33,Books,Delhi,UPI
ORD006559,CUST0665,2022-03-23,523.9,Clothing,Surat,COD
ORD009401,CUST0946,2022-11-08,2965.64,Books,Delhi,Debit Card
ORD003459,CUST0349,2022-06-19,762.89,Clothing,Hyderabad,Debit Card
ORD003095,CUST0317,2023-02-07,849.08,Home & Kitchen,Mumbai,COD
ORD009554,CUST0959,2023-01-16,1277.97,Electronics,Pune,Debit Card
ORD004296,CUST0437,2022-02-21,2847.03,Home & Kitchen,Mumbai,UPI
ORD004933,CUST0498,2023-09-23,761.9,Home & Kitchen,Mumbai,UPI
ORD002928,CUST0295,2023-05-02,742.75,Beauty,Delhi,UPI
ORD005904,CUST0604,2022-05-20,2960.71,Clothing,Kolkata,UPI
ORD000317,CUST0030,2023-05-30,2428.85,Electronics,Mumbai,Debit Card
ORD006504,CUST0658,2022-11-16,555.06,Books,Kolkata,NetBanking
ORD001600,CUST0149,2023-03-16,2322.79,Clothing,Hyderabad,UPI
ORD002475,CUST0242,2022-08-26,337.73,Beauty,Surat,UPI
ORD007667,CUST0785,2023-04-10,455.63,Electronics,Hyderabad,NetBanking
ORD005844,CUST0600,2023-06-21,1452.53,Electronics,Kolkata,NetBanking
ORD005610,CUST0584,2022-08-14,404.98,Books,Hyderabad,Credit Card
ORD006999,CUST0705,2022-12-31,1730.37,Home & Kitchen,Delhi,UPI
ORD003321,CUST0336,2023-07-05,1050.62,Clothing,Pune,UPI
ORD009325,CUST0939,2022-04-18,978.04,Beauty,Pune,UPI
ORD000104,CUST0009,2022-10-18,331.17,Beauty,Mumbai,UPI
ORD003985,CUST0410,2023-12-12,642.22,Clothing,Ahmedabad,Credit Card
ORD000800,CUST0069,2023-11-16,640.64,Electronics,Bangalore,UPI
ORD001651,CUST0153,2022-07-01,444.88,Electronics,Mumbai,UPI
ORD007174,CUST0723,2022-03-28,2531.42,Electronics,Ahmedabad,Debit Card
ORD001088,CUST0101,2022-01-03,1348.23,Books,Chennai,UPI
ORD003911,CUST0398,2022-09-11,481.36,Home & Kitchen,Kolkata,UPI
ORD008457,CUST0874,2023-01-22,318.59,Home & Kitchen,Bangalore,UPI
ORD000972,CUST0084,2022-05-08,1348.55,Home & Kitchen,Delhi,UPI
ORD004123,CUST0425,2023-05-16,1361.3,Books,Hyderabad,UPI
ORD009956,CUST0997,2022-03-08,594.24,Beauty,Bangalore,Debit Card
ORD008790,CUST0894,2022-09-24,712.97,Clothing,Ahmedabad,Credit Card
ORD005518,CUST0568,2023-01-15,315.43,Books,Mumbai,COD
ORD004399,CUST0441,2023-11-08,1242.12,Electronics,Hyderabad,NetBanking
ORD009730,CUST0976,2022-06-22,691.48,Home & Kitchen,Hyderabad,UPI
ORD001685,CUST0159,2022-02-28,493.81,Clothing,Kolkata,Debit Card
ORD004388,CUST0441,2022-09-25,1146.16,Electronics,Delhi,Credit Card
ORD009570,CUST0961,2023-05-16,4772.32,Books,Hyderabad,COD
ORD001069,CUST0100,2022-10-07,775.04,Books,Chennai,Debit Card
ORD005763,CUST0593,2023-04-06,794.8,Sports,Surat,UPI
ORD000009,CUST0001,2023-03-09,985.82,Home & Kitchen,Surat,Debit Card
ORD008241,CUST0854,2022-02-03,169.19,Clothing,Delhi,Credit Card
ORD004278,CUST0435,2022-02-27,2320.12,Clothing,Bangalore,Debit Card
ORD007585,CUST0776,2023-07-21,418.35,Clothing,Surat,Credit Card
ORD002021,CUST0191,2023-10-17,1281.96,Home & Kitchen,Jaipur,UPI
ORD008113,CUST0841,2023-03-04,3127.25,Sports,Ahmedabad,Credit Card
ORD000568,CUST0048,2023-02-17,149.43,Beauty,Pune,Debit Card
ORD005956,CUST0605,2023-09-30,1047.36,Clothing,Delhi,UPI
ORD001796,CUST0169,2023-12-11,584.58,Electronics,Hyderabad,Credit Card
ORD008492,CUST0875,2022-12-12,1882.96,Beauty,Pune,UPI
ORD003468,CUST0349,2022-08-07,771.71,Home & Kitchen,Chennai,COD
ORD009725,CUST0976,2023-05-28,1196.7,Electronics,Kolkata,Debit Card
ORD007515,CUST0769,2023-04-06,1066.95,Books,Delhi,NetBanking
ORD007662,CUST0785,2022-08-03,755.42,Clothing,Ahmedabad,UPI
ORD001340,CUST0126,2023-01-12,172.1,Beauty,Ahmedabad,UPI
ORD004808,CUST0487,2023-07-15,2544.3,Electronics,Hyderabad,Credit Card
ORD003529,CUST0357,2022-03-28,3557.55,Electronics,Jaipur,Debit Card
ORD003854,CUST0388,2023-08-11,1084.69,Beauty,Pune,Credit Card
ORD002733,CUST0284,2023-07-05,3233.56,Books,Kolkata,UPI
ORD002246,CUST0216,2023-06-12,729.55,Electronics,Chennai,Credit Card
ORD006144,CUST0623,2022-05-13,372.24,Beauty,Ahmedabad,NetBanking
ORD006325,CUST0641,2023-06-01,4064.73,Electronics,Delhi,UPI
ORD006522,CUST0661,2023-08-02,456.27,Clothing,Jaipur,UPI
ORD009864,CUST0987,2022-11-05,362.65,Books,Chennai,COD
ORD008265,CUST0856,2022-10-12,1147.37,Beauty,Mumbai,Credit Card
ORD006596,CUST0667,2022-02-12,611.37,Clothing,Chennai,Debit Card
ORD009331,CUST0939,2022-06-10,937.99,Beauty,Surat,UPI
ORD004090,CUST0423,2022-11-01,1664.35,Beauty,Bangalore,UPI
ORD003161,CUST0327,2022-10-25,295.04,Electronics,Jaipur,Credit Card
